dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET2,29,67500.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET2,105,370187.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET2,14,69000.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET2,4,9500.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET2,234,585886.40,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET2,692,1802990.56,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET2,772,1879324.90,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET2,1422,11761541.67,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET2,46,150600.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET2,18,45500.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET2,57,257342.96,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET2,280,1705740.90,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET2,169,567904.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET2,128,313317.98,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET2,38,90031.60,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET2,268,2870654.55,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET2,249,652932.87,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET2,19,72000.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET2,49,168295.77,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET2,47,127000.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET2,178,557772.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET2,17,49740.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET2,493,3785898.71,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET2,6,29500.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET2,7,17000.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET2,15,37524.69,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET2,55,291928.90,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET2,31,146600.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET2,38,126950.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET2,8,25500.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET2,93,1096333.72,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET2,80,223436.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET2,21,55500.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET2,42,137906.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET2,35,98445.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET2,197,564908.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET2,15,33430.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET2,576,6155777.97,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET2,9,25500.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET2,7,77200.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET2,24,99670.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET2,60,589001.73,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET2,33,101822.52,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET2,39,176471.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET2,5,10000.00,53,Bretagne,Q,Santé humaine et action sociale
